"_EMAIL_NOTIFY_YNVIDEOCHANNEL_FAVORITE_VIDEO_TITLE";"Video Channel Favorite Video"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_FAVORITE_VIDEO_DESCRIPTION";"This email is sent to video's owner when other member favorite the video"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_FAVORITE_VIDEO_SUBJECT";"Your video [object_title] has been favorited"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_FAVORITE_VIDEO_BODY";"[header]

[sender_title] has favorited your video [object_title].

[footer]"


# notify_ynvideochannel_add_video_to_channel
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_ADD_VIDEO_TO_CHANNEL_TITLE";"Video Channel Add Video To Channel"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_ADD_VIDEO_TO_CHANNEL_DESCRIPTION";"This email is sent to channel subscribers when video(s) added to the channel"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_ADD_VIDEO_TO_CHANNEL_SUBJECT";"Video(s) added to channel [object_title]"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_ADD_VIDEO_TO_CHANNEL_BODY";"[header]

[sender_title] has added video(s) to channel[object_title].

Please click the following link to view the channel:

http://[host][object_link]

Please click the following link to view your friend profile:

http://[host][sender_link]
[footer]"


# notify_ynvideochannel_send_video_to_friends
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_VIDEO_TO_FRIENDS_TITLE";"Video Channel Send Video"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_VIDEO_TO_FRIENDS_DESCRIPTION";"This is email is sent when a user send a video to his/her friend"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_VIDEO_TO_FRIENDS_SUBJECT";"A video is sent to you"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_VIDEO_TO_FRIENDS_BODY";"[header]

This email is sent to the you because a friend ([sender_title]) send a video ""[object_title]"" to you.
Please click the following link to view this video:

http://[host][object_link]

Please click the following link to view your friend profile:

http://[host][sender_link]
[footer]"

# notify_ynvideochannel_send_channel_to_friends
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_CHANNEL_TO_FRIENDS_TITLE";"Video Channel Send Channel"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_CHANNEL_TO_FRIENDS_DESCRIPTION";"This is email is sent when a user send a channel to his/her friend"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_CHANNEL_TO_FRIENDS_SUBJECT";"A channel is sent to you"
"_EMAIL_NOTIFY_YNVIDEOCHANNEL_SEND_CHANNEL_TO_FRIENDS_BODY";"[header]

This email is sent to the you because a friend ([sender_title]) send a channel ""[object_title]"" to you.
Please click the following link to view this channel:

http://[host][object_link]

Please click the following link to view your friend profile:

http://[host][sender_link]
[footer]"
"ynvideochannel_videos";"video";"videos"
"ynvideochannel_channels";"video";"channels"
"YNCREDIT_MODULE_YNVIDEOCHANNEL";"YN - Video Channel"
"YNCREDIT_ACTION_TYPE_YNVIDEOCHANNEL_VIDEO";"Share a video"
"YNCREDIT_ACTION_TYPE_YNVIDEOCHANNEL_PLAYLIST";"Create a playlist"
"YNCREDIT_ACTION_TYPE_YNVIDEOCHANNEL_CHANNEL";"Add a channel"
"ADMIN_ACTIVITY_TYPE_COMMENT_YNVIDEOCHANNEL_PLAYLIST";"When a user comment on a playlist"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_CHANNEL_NEW";"When a user add a channel"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_CHANNEL_VIDEO_NEW";"When a user add videos to a channel"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_PLAYLIST_NEW";"When a user create a playlist"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_VIDEO_NEW";"When a user share a video"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_ADD_FAVORITE";"When a user add a video to his/her favorite playlist"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_ADD_VIDEO_NEW_PLAYLIST";"When a user create a new playlist and add a video to that playplist"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_COMMENT_PLAYLIST";"When a user comment on a playlist"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_COMMENT_VIDEO";"When a user comment on a video"
"ADMIN_ACTIVITY_TYPE_YNVIDEOCHANNEL_PLAYLIST_ADD_VIDEO";"When a user add a video to a playlist"

"Most Recent";"Most Recent"
"Most Viewed";"Most Viewed"
"Highest Rated";"Highest Rated"

 "{item:$subject} shared a new video:";"{item:$subject} shared a new video:"
 "{item:$subject} added a new playlist:";"{item:$subject} added a new playlist:"
 "{item:$subject} added a new channel:";"{item:$subject} added a new channel:"
 "{item:$subject} added {var:$count} video(s) to the channel {item:$object}:";"{item:$subject} added {var:$count} video(s) to the channel {item:$object}:"
 "{item:$subject} add a video to his/her favorite playlist";"{item:$subject} add a video to his/her favorite playlist"
 "{item:$subject} commented on {item:$owner}\'s {item:$object:video}: {body:$body}";"{item:$subject} commented on {item:$owner}\'s {item:$object:video}: {body:$body}"
 "{item:$subject} commented on {item:$owner}\'s {item:$object:playlist}: {body:$body}";"{item:$subject} commented on {item:$owner}\'s {item:$object:playlist}: {body:$body}"
 "{item:$subject} add a video to the playlist {item:$object}";"{item:$subject} add a video to the playlist {item:$object}"
 "{item:$subject} created a new {item:$object:playlist} and added a video to this playlist";"{item:$subject} created a new {item:$object:playlist} and added a video to this playlist"

 "Listings Per Page";"Listings Per Page"
 "Yes, enable auto playing";"Yes, enable auto playing"
 "No, do not enable auto playing";"No, do not enable auto playing"
 "Yes, enable Full Screen feature";"Yes, enable Full Screen feature"
 "No, do not enable Full Screen feature";"No, do not enable Full Screen feature"
 "Yes, enable Youtube Related Videos feature";"Yes, enable Youtube Related Videos feature"
 "No, do not enable Youtube Related Videos feature";"No, do not enable Youtube Related Videos feature"
 "Error loading image, default image will be used.";"Error loading image, default image will be used."
 "Please fill in the API key for parsing Youtube video.<br>To learn how to create an API key, please read this guide: <a href=""https://developers.google.com/youtube/v3/getting-started"" target=""_blank"">https://developers.google.com/youtube/v3/getting-started</a>";"Please fill in the API key for parsing Youtube video.<br>To learn how to create an API key, please read this guide: <a href=""https://developers.google.com/youtube/v3/getting-started"" target=""_blank"">https://developers.google.com/youtube/v3/getting-started</a>"
